Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1787754621085,33789.219,7476.2,1.2330,1,WAIT ZCD,1,0
1787754621115,34854.773,9261.9,1.4989,2,TRACK,0,0
1787754621145,33721.398,2214.3,1.2515,2,TRACK,0,0
1787754621175,33667.336,607.1,1.2257,2,TRACK,0,0
1787754621205,33626.902,154.8,1.2273,2,TRACK,0,0
1787754621235,33640.367,-59.5,1.2297,2,TRACK,0,0
1787754621265,33640.367,-59.5,1.2305,2,TRACK,0,0
1787754621295,33626.902,-71.4,1.2305,2,TRACK,0,0
1787754621325,33626.902,-59.5,1.2281,2,TRACK,0,0
1787754621355,33626.902,-23.8,1.2305,3,LOCK,0,1
1787754621385,33626.902,-59.5,1.2305,2,TRACK,0,0
1787754621415,33626.902,59.5,1.2281,2,TRACK,0,0
1787754621445,33613.445,59.5,1.2297,2,TRACK,0,0
1787754621475,33613.445,-59.5,1.2305,2,TRACK,0,0
1787754621505,33626.902,-11.9,1.2289,3,LOCK,0,1
1787754621535,33626.902,-35.7,1.2305,2,TRACK,0,0
1787754621565,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621595,33667.336,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621625,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621655,33694.344,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621686,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621715,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621745,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621775,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621805,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621835,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621865,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621895,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621925,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621955,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754621987,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622015,33667.336,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622045,33694.344,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622075,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622105,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622135,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622165,33667.336,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622195,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
1787754622225,33680.836,9261.9,1.1991,1,WAIT ZCD,1,0
